name,sex,length
ရွှေယမင်းဦး,1,4
ရွှေရီစံ,1,3
ရွှေရီဇော်,1,3
ရွှေရီမိုး,1,3
ရွှေရီရွှန်းလဲ့,1,4
ရွှေရီဝင်း,1,3
ရွှေရီဝင်းထွဋ်,1,4
ရွှေရီသော်,1,3
ရွှေရီ,1,2
ရွှေရွှေ,1,2
ရွှေရွှေမြင့်,1,3
ရွှေဝာ,1,2
ရွှေသင်း,1,2
ရွှေဟန်,1,2
ရွှေအိန်စီ,1,3
ရှင်းသန့်ဖြူ,1,3
ရှင်းသန့်အောင်,1,3
လက်လက်,1,2
လင်းစန္ဒာဝင်း,1,4
လင်းစုရတီ,1,4
လင်းဇာနီဇော်,1,4
လင်းဇာနီထွန်း,1,4
လင်းလက်ကြယ်စင်,1,4
လင်းလင်းထွန်း,1,3
လမင်းကဗြာ,1,4
လမင်းကလြာ,1,4
လဝန်းသော်တာ,1,4
လီလီ,1,2
လုလုအောင်,1,3
လူဂြာ,1,2
လူလူအောင်,1,3
လူအောင်,1,2
လေးကြူ,1,2
လေးခင်,1,2
လေးစိန်,1,2
လေးနွယ်,1,2
လေးလေးနွယ်,1,3
လေးလေးမြင့်,1,3
လေးဝာ,1,2
လဲ့နဒီမောင်,1,4
လဲ့နေဇင်ခိုင်,1,4
လဲ့ယဉ်မြင့်,1,3
လဲ့လဲ့လင်း,1,3
လွင်ဖြူအေး,1,3
လွင်မာ,1,2
လွင်မာဦး,1,3
လွင်လွင်,1,2
လွင်လွင်ကြော်,1,3
လွင်လွင်ကြီ,1,3
လွင်လွင်စိန်,1,3
လွင်လွင်စိုး,1,3
လွင်လွင်ဌေး,1,3
လွင်လွင်ထွန်း,1,3
လွင်လွင်မာ,1,3
လွင်လွင်မိုး,1,3
လွင်လွင်မော်,1,3
လွင်လွင်မြင့်,1,3
လွင်လွင်သန်း,1,3
လွင်လွင်အောင်,1,3
လွင်လွင်အေး,1,3
လွင်လွင်ဦး,1,3
လှစန္ဒာထွန်း,1,4
လှဆန်းရီ,1,3
လှနု,1,2
လှမေ,1,2
လှမြင့်,1,2
လှမွန်,1,2
လှယမင်းဦး,1,4
လှရှင်း,1,2
လှလှ,1,2
လှလှကြီ,1,3
လှလှကြူ,1,3
လှလှခင်,1,3
လှလှခြို,1,3
လှလှစိန်,1,3
လှလှဆွေ,1,3
လှလှညွန့်,1,3
လှလှဌေး,1,3
လှလှတင်,1,3
လှလှထွန်း,1,3
လှလှထွေး,1,3
လှလှနွယ်,1,3
လှလှပြုံး,1,3
လှလှမိုး,1,3
လှလှမူ,1,3
လှလှမေ,1,3
လှလှမော်,1,3
လှလှမြင့်,1,3
လှလှမြိုင်,1,3
လှလှရီ,1,3
လှလှဝင်း,1,3
လှလှဝေ,1,3
လှလှသန်း,1,3
လှလှသိန်း,1,3
လှလှအောင်,1,3
လှလှအေး,1,3
လှလှဦး,1,3
လှဝင်းကြီ,1,3
လှသွေး,1,2
လှိုင်လှိုင်,1,2
လှိုင်လှိုင်ထွန်း,1,3
လှိုင်လှိုင်မြင့်,1,3
လှိုင်လှိုင်ဝင်း,1,3
လှိုင်လှိုင်ဦး,1,3
လှိုင်သဥ္ဇာအောင်,1,4
ဝင့်ကဗြာခြို,1,4
ဝင့်ကေခိုင်,1,3
ဝင့်စန္ဒီမောင်,1,4
ဝင့်စုစုခင်,1,4
ဝင့်ထက်ဝေ,1,3
ဝင့်နန္ဒာအောင်,1,4
ဝင့်ရွှေရီထက်,1,4
ဝင့်သူကြော်,1,3
ဝင့်ဝင့်ဖြိုး,1,3
ဝင့်ဝာကြော်,1,3
ဝင့်ဝာဖြူ,1,3
ဝင့်သန္တာမောင်,1,4
ဝင်းကေနိုင်,1,3
ဝင်းနီ,1,2
ဝင်းနွယ်,1,2
ဝင်းပပကြော်,1,4
ဝင်းပပဖြိုး,1,4
ဝင်းပပအောင်,1,4
ဝင်းပာပာ,1,3
ဝင်းမင်းသန်း,1,3
ဝင်းမာ,1,2
ဝင်းမာဦး,1,3
ဝင်းမို့မို့,1,3
ဝင်းမေ,1,2
ဝင်းမော်ထွန်း,1,3
ဝင်းမြင့်ကြီ,1,3
ဝင်းမြင့်မော်,1,3
ဝင်းမြတ်သူ,1,3
ဝင်းရတနာဦး,1,5
ဝင်းရွှေရီသင်း,1,4
ဝင်းလဲ့လဲ့အောင်,1,4
ဝင်းဝင်း,1,2
ဝင်းဝင်းကြော်,1,3
ဝင်းဝင်းကြီ,1,3
ဝင်းဝင်းကြူ,1,3
ဝင်းဝင်းခင်,1,3
ဝင်းဝင်းခိုင်,1,3
ဝင်းဝင်းခြို,1,3
ဝင်းဝင်းစိန်,1,3
ဝင်းဝင်းစိုး,1,3
ဝင်းဝင်းဌေး,1,3
ဝင်းဝင်းတင်,1,3
ဝင်းဝင်းထွေး,1,3
ဝင်းဝင်းနိုင်,1,3
ဝင်းဝင်းနု,1,3
ဝင်းဝင်းနွယ်,1,3
ဝင်းဝင်းမာ,1,3
ဝင်းဝင်းမေ,1,3
ဝင်းဝင်းမော်,1,3
ဝင်းဝင်းမြ,1,3
ဝင်းဝင်းမြင့်,1,3
ဝင်းဝင်းရီ,1,3
ဝင်းဝင်းရွှေ,1,3
ဝင်းဝင်းလှိုင်,1,3
ဝင်းဝင်းသန်း,1,3
ဝင်းဝင်းသိန်း,1,3
ဝင်းဝင်းအေး,1,3
ဝင်းသန္တာ,1,3
ဝင်းသီရိနိုင်,1,4
ဝင်းသီရိအောင်,1,4
ဝတီလင်းလက်,1,4
ဝတ်မှုန်ထက်,1,3
ဝတ်မှုန်ရွှေရီ,1,4
ဝတ်မှုံ,1,2
ဝတ်မှုံရွှေရီ,1,4
ဝတ်ရီစံ,1,3
ဝတ်ရီထွန်း,1,3
ဝတ်ရီပိုင်,1,3
ဝတ်ရီရွှန်းလဲ့,1,4
ဝတ်ရီ,1,2
ဝာ,1,1
ဝာဝာ,1,2
ဝာဝာခင်,1,3
ဝာဝာခိုင်,1,3
ဝာဝာစိုး,1,3
ဝာဝာတင်,1,3
ဝာဝာထွန်း,1,3
ဝာဝာနိုင်,1,3
ဝာဝာပိုင်,1,3
ဝာဝာမြင့်,1,3
ဝာဝာရွှေ,1,3
ဝာဝာရှိန်း,1,3
ဝာဝာလွင်,1,3
ဝာဝာလှိုင်,1,3
ဝာဝာဝင်း,1,3
ဝာဝာဝင်းရွှေ,1,4
ဝာဝာအောင်,1,3
ဝာဝာဦး,1,3
ဝိုင်းစန္ဒာ,1,3
ဝိုင်းစန္ဒီ,1,3
ဝိုင်းမြတ်နိုးမောင်,1,4
ဝိုင်းယုယဦး,1,4
ဝိုင်းလဲ့ဖြူစင်,1,4
ဝေမွန်အေး,1,3
ဝေဝေ,1,2
ဝေဝေခင်,1,3
ဝေဝေခိုင်,1,3
ဝေဝေဇင်,1,3
ဝေဝေတင်,1,3
ဝေဝေထွန်း,1,3
ဝေဝေနွယ်,1,3
ဝေဝေမြင့်,1,3
ဝေဝေရီ,1,3
ဝေဝေလွင်,1,3
ဝေဝေလှိုင်,1,3
ဝေဝေအောင်,1,3
သက်ထက်,1,2
သက်ထက်အေးငြိန်း,1,4
သက်ထား,1,2
သက်ထားစန္ဒာ,1,4
သက်ထားဆန်း,1,3
သက်ထားဇင်,1,3
သက်ထားနွယ်,1,3
သက်ဒာလီဇော်,1,4
သက်နွေးငြိန်း,1,3
သက်ပိုးအိန်,1,3
သက်မာဦး,1,3
သက်မွန်,1,2
သက်မွန်မြင့်,1,3
သက်မှူးသူ,1,3
သက်သက်,1,2
သက်သက်ခိုင်,1,3
သက်သက်စိုး,1,3
သက်သက်ဆွေ,1,3
သက်သက်နိုင်,1,3
သက်သက်နွယ်,1,3
သက်သက်မင်းသိန်း,1,4
သက်သက်မာ,1,3
သက်သက်မော်,1,3
သက်သက်လွင်,1,3
သက်သက်ဝင်း,1,3
သက်သက်အောင်,1,3
သက်သက်ဦး,1,3
သင်ဇာ,1,2
သင်ဇာစိုးစံ,1,4
သင်ဇာနွယ်ဝင်း,1,4
သင်ဇာမော်,1,3
သင်ဇာမွန်,1,3
သင်ဇာသက်အောင်,1,4
သင်ဇာဝင့်ကြော်,1,4
သင်းကြီ,1,2
သင်းနွယ်စိုး,1,3
သင်းမို့မို့အောင်,1,4
သင်းလဲ့ဖြူ,1,3
သင်းလဲ့ရတနာ,1,5
သင်းဝတ်ရီအောင်,1,4
သင်းသင်း,1,2
သင်းသင်းကြီ,1,3
သင်းသင်းကြူ,1,3
သင်းသင်းခိုင်,1,3
သင်းသင်းစိန်,1,3
သင်းသင်းစိုး,1,3
သင်းသင်းဆွေ,1,3
သင်းသင်းဌေး,1,3
သင်းသင်းထွန်း,1,3
သင်းသင်းထွေး,1,3
သင်းသင်းနိုင်,1,3
သင်းသင်းနွယ်,1,3
သင်းသင်းမာ,1,3
သင်းသင်းမော်,1,3
သင်းသင်းမြင့်,1,3
သင်းသင်းမြတ်,1,3
သင်းသင်းမြိုင်,1,3
သင်းသင်းမွန်,1,3
သင်းသင်းမွေး,1,3
သင်းသင်းယု,1,3
သင်းသင်းရီ,1,3
သင်းသင်းလွင်,1,3
သင်းသင်းလှိုင်,1,3
သင်းသင်းဝင်း,1,3
သင်းသင်းဝေ,1,3
သင်းသင်းအောင်,1,3
သင်းသင်းအေး,1,3
သင်းသင်းဦး,1,3
သင်းသီရိဖြူ,1,4
သင်းအိဖြူ,1,3
သင်းရွှေစင်ဝင်း,1,4
သစ္စာ,1,2
သဇင်ထက်,1,3
သဇင်နွယ်အေး,1,4
သဇင်ဖြိုး,1,3
သဇင်မိုးမြင့်,1,4
သဇင်မော်,1,3
သဇင်မြင့်,1,3
သဇင်မြင့်,1,3
သဇင်အောင်,1,3
သဇင်ဦး,1,3
သဒ္ဒာ,1,2
သဒ္ဒာခင်,1,3
သဒ္ဓာ,1,2
သန့်သီရိ,1,3
သန့်သီရိမောင်,1,4
သန္တာ,1,2
သန္တာကြော်,1,3
သန္တာခြို,1,3
သန္တာစိုး,1,3
သန္တာဆွေ,1,3
သန္တာဌေး,1,3
သန္တာထွန်း,1,3
သန္တာနှင်းဆွေ,1,4
သန္တာမောင်,1,3
သန္တာမြိူး,1,3
သန္တာမြင့်,1,3
သန္တာရွှန်းလဲ့,1,4
သန္တာရွှေ,1,3
သန္တာလွင်,1,3
သန္တာလွန်းအိန်,1,4
သန္တာလှိုင်,1,3
သန္တာဝင်း,1,3
သန္တာဝေ,1,3
သန္တာသိန်း,1,3
သန္တာအောင်,1,3
သန္တာအေး,1,3
သန္တာဦး,1,3
သန်းကြီ,1,2
သန်းဆင့်,1,2
သန်းဆုမိုး,1,3
သန်းနု,1,2
သန်းနွဲ့,1,2
သန်းနှင့်,1,2
သန်းမူ,1,2
သန်းမေ,1,2
သန်းရင်,1,2
သန်းရှင်း,1,2
သန်းသန်း,1,2
သန်းသန်းကြီ,1,3
သန်းသန်းကြူ,1,3
သန်းသန်းခိုင်,1,3
သန်းသန်းခြို,1,3
သန်းသန်းငွေ,1,3
သန်းသန်းစိန်,1,3
သန်းသန်းစိုး,1,3
သန်းသန်းစိုးစံ,1,4
သန်းသန်းဆင့်,1,3
သန်းသန်းဆု,1,3
သန်းသန်းဆွေ,1,3
သန်းသန်းညွန့်,1,3
သန်းသန်းတင်,1,3
သန်းသန်းတင့်,1,3
သန်းသန်းထွေး,1,3
သန်းသန်းနိုင်,1,3
သန်းသန်းနု,1,3
သန်းသန်းနွယ်,1,3
သန်းသန်းမူ,1,3
သန်းသန်းမေ,1,3
သန်းသန်းမော်,1,3
သန်းသန်းမြ,1,3
သန်းသန်းမြင့်,1,3
သန်းသန်းယု,1,3
သန်းသန်းရင်,1,3
သန်းသန်းရီ,1,3
သန်းသန်းရွှေ,1,3
သန်းသန်းလေး,1,3
သန်းသန်းလွင်,1,3
သန်းသန်းလှ,1,3
သန်းသန်းလှိုင်,1,3
သန်းသန်းဝင်း,1,3
သန်းသန်းဝေ,1,3
သန်းသန်းအောင်,1,3
သန်းသန်းအေး,1,3
သန်းသန်းဦး,1,3
သန်းအိ,1,2
သန်းသန်းဌေး,1,3
သပြေ,1,2
သရဖီတင်,1,4
သိင်္ဂီ,1,2
သိင်္ဂီကြော်,1,3
သိင်္ဂီစိုး,1,3
သိင်္ဂီထွန်း,1,3
သိင်္ဂီပိုးကိုကို,1,5
သိင်္ဂီမောင်မောင်,1,4
သိင်္ဂီမြင့်,1,3
သိင်္ဂီဝင်း,1,3
သိင်္ဂီဝေ,1,3
သိင်္ဂီသန့်သန့်,1,4
သိင်္ဂီအောင်,1,3
သိန်းခင်,1,2
သိန်းဂီ,1,2
သိန်းနု,1,2
သိန်းမေ,1,2
သိန်းမြ,1,2
သိန်းရင်,1,2
သိန်းရီ,1,2
သိန်းရှင်း,1,2
သိန်းသိန်း,1,2
သိန်းသိန်းညွန့်,1,3
သိန်းသိန်းဌေး,1,3
သိန်းသိန်းနွယ်,1,3
သိန်းသိန်းမြင့်,1,3
သိန်းသိန်းရီ,1,3
သိန်းသိန်းဝင်း,1,3
သိန်းသိန်းအေး,1,3
သိန်းသိန်းဦး,1,3
သိမ့်ခြစ်ခြစ်စိုး,1,4
သိမ့်နန္ဒာထွန်း,1,4
သိမ့်ပိုပိုအောင်,1,4
သိမ့်ဖြူဖြူထွန်း,1,4
သိမ့်ဝတီမောင်,1,4
သိမ့်သင်ဇာသဲ့,1,4
သိမ့်သိမ့်သူ,1,3
သိမ့်သိမ့်ဟန်,1,3
သိမ့်သိမ့်အောင်,1,3
သီ,1,1
သီတာ,1,2
သီတာခင်,1,3
သီတာခိုင်,1,3
သီတာခြို,1,3
သီတာစိုး,1,3
သီတာဆန်း,1,3
သီတာဆွေ,1,3
သီတာဇော်,1,3
သီတာညွန့်,1,3
သီတာဌေး,1,3
သီတာတင်,1,3
သီတာထွန်း,1,3
သီတာထွေး,1,3
သီတာနွယ်,1,3
သီတာမင်း,1,3
သီတာမိုး,1,3
